,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
911,HYUNDAI,Elantra SE,234.36552727272726,HYX,Car,AD-U0N0MC038F
912,HYUNDAI,G80,341.68718125,HYX,Car,DH7L8AU11AC
913,HYUNDAI,Genesis,343.90799108333334,HYX,Car,DH4L8AU66B2
914,HYUNDAI,IONIQ,149.10317333333333,HYX,Car,AE-U0G6GD048F
915,HYUNDAI,IONIQ PHEV,152.66171578947367,HYX,Car,AE-U1G6PD051F
916,HYUNDAI,KONA,229.83557823333337,HYX,Car,OS8N0GU03AC
917,HYUNDAI,Kona,273.6393006264706,HYX,Truck,SX2U3G6TA012F
919,HYUNDAI,SANTA FE HYBRID,233.27332582,HYX,Car,MX5U4G6HA147F
920,HYUNDAI,SANTA FE PHEV,246.0,HYX,Truck,TM-U1G6PA011A
921,HYUNDAI,SONATA HYBRID,174.67371337183098,HYX,Car,DN8U4N0HA554F
922,HYUNDAI,SONATA PLUG-IN HYBRID,202.53362173333335,HYX,Car,LF8N0WU05AC
923,HYUNDAI,Santa Cruz,306.704129775,HYX,Truck,NO1U5HG002A
924,HYUNDAI,Sonata,225.09771510294118,HYX,Car,DN8U1G6TA250F
925,HYUNDAI,Sonata Hybrid,192.21594,HYX,Car,LF8N0VU05AC
926,HYUNDAI,Sonata hybrid,198.0307358,HYX,Car,LF8N0VU09AC
927,HYUNDAI,TUCSON HYBRID,219.2754961575,HYX,Truck,NX4U5G6HA127A
928,HYUNDAI,TUCSON PHEV,235.64807137499997,HYX,Truck,NX4U4G6PA265A
929,HYUNDAI,Tucson,250.06840279848484,HYX,Truck,NX4U4H5GA030F
930,HYUNDAI,VELOSTER,236.12472949999997,HYX,Car,JS9N0GU01AC
931,HYUNDAI,Veloster,219.31632538,KMX,Car,FS6R6AU01AC
932,HYUNDAI,Venue,257.01069177096775,HYX,Car,QX-U0G6MC114F
933,Honda,CIVIC 5DR,277.41526315789474,HNX,Car,EHBF1M
934,Honda,HR-V AWD,223.14757749999998,HNX,Car,EK1M2C
935,Honda,HR-V FWD,211.195,HNX,Car,EK1M1C
936,Hyundai,Elantra,226.77318077857143,HYX,Car,AD7G4HU13AC
937,Hyundai,Elantra GT,245.24731981,HYX,Car,PD9N0AU01AC
938,Hyundai,Elantra N,345.4197666666667,HYX,Car,CN7U3G0TD024F
939,Hyundai,G80,336.49585,HYX,Car,DH7L3HU05AC
940,Hyundai,G90,353.68110021250004,HYX,Car,HI7L3HU05AC
950,Hyundai,Kona,224.06544036666668,HYX,Truck,SX2U3N0MC006F
954,Hyundai,Kona N,357.53679999999997,HYX,Car,OS-U2H0TD009F
956,Hyundai,Palisade,317.928836325,HYX,Truck,LX2U4L8GA504A
957,Hyundai,Santa Fe,285.6742835425926,HYX,Truck,MX5U4H5TD054A
958,Hyundai,Santa Fe Sport,295.8708384615385,HYX,Car,AN7F0HU05AC
959,Hyundai,Santa Fe Ultimate,370.046049375,HYX,Car,NC3L3AU47A2
960,Hyundai,Santa Fe XL,402.92434449999996,HYX,Car,NC9L0AU01AC
961,Hyundai,Santa Fe XL Ultimate,419.5,HYX,Car,NC9L0AU01AC
962,Hyundai,Sonata,262.43754798653845,HYX,Car,DN8U3H5G811A
963,Hyundai,Tucson,282.69711675454545,HYX,Car,TL9F4AU05AC
965,Hyundai,Veloster N,338.60841666666664,HYX,Car,JS9F0HU08AC
966,INEOS Automotive Ltd,Grenadier Fieldmaster,493.167,IAL,Truck,PTLS_203
967,INEOS Automotive Ltd,Grenadier Trialmaster,528.5096666666666,IAL,Truck,PTLS_203
968,INFINITI,INFINITI Q50 AWD PREMIUM,294.67528739375,NSX,Car,HRB818
969,INFINITI,INFINITI Q50 PREMIUM,275.2,NSX,Car,HRB817
970,INFINITI,INFINITI Q50S AWD SPORT,308.25,NSX,Car,HRE748
971,INFINITI,INFINITI Q50S SPORT,297.0,NSX,Car,HRE749
972,INFINITI,INFINITI Q70 3.7,323.5172193125,NSX,Car,DNE532
973,INFINITI,INFINITI Q70 3.7 AWD,331.25,NSX,Car,DNE673
974,INFINITI,INFINITI Q70 AWD 5.6,362.32142857142856,NSX,Car,DNE699
975,INFINITI,INFINITI QX30 AWD Base,264.85772415,NSX,Car,CQB121
976,INFINITI,INFINITI QX30 Premium,235.83333333333334,NSX,Car,CQB122
977,INFINITI,INFINITI QX50 AWD Journey,337.5,NSX,Car,LTE583
978,INFINITI,INFINITI QX60 AWD,313.8,NSX,Truck,GLB066
979,INFINITI,INFINITI QX60 FWD,308.0,NSX,Truck,GLB066
980,INFINITI,INFINITI QX70 AWD,368.0,NSX,Truck,LME610
981,INFINITI,INFINITI QX70 RWD,344.5,NSX,Truck,LME609
982,INFINITI,INFINITI QX80 2WD,417.0833333333333,NSX,Truck,TWC331
983,INFINITI,INFINITI QX80 4WD,433.375,NSX,Truck,TWC330
984,INFINITI,Q50,287.25,NSX,Car,HREH66
985,INFINITI,Q50 AWD,303.5,NSX,Car,HREH68
986,INFINITI,Q50 AWD LUXE,300.25,NSX,Car,HTE511
987,INFINITI,Q50 AWD RED SPORT,301.8333333333333,NSX,Car,HTE514
988,INFINITI,Q50 HYBRID,224.340790375,NSX,Car,HSB053
989,INFINITI,Q50 HYBRID AWD,235.0,NSX,Car,HSB051
990,INFINITI,Q50 LUXE,277.75,NSX,Car,HTE509
991,INFINITI,Q50 RED SPORT,301.07142857142856,NSX,Car,HTE513
992,INFINITI,Q50S,299.25,NSX,Car,HRE757
993,INFINITI,Q50S AWD,316.25,NSX,Car,HRE756
994,INFINITI,Q60,288.67391304347825,NSX,Car,HTC016
995,INFINITI,Q60 AWD,302.0785039794118,NSX,Car,HTC017
996,INFINITI,Q60 AWD RED SPORT,308.75,NSX,Car,HTC019
997,INFINITI,Q60 LUXE,290.25,NSX,Car,HTE509
998,INFINITI,Q60 RED SPORT,289.4,NSX,Car,HTE513
999,INFINITI,Q60S,296.25,NSX,Car,HTC018
1000,INFINITI,Q60S AWD,310.125,NSX,Car,HTC019
1001,INFINITI,Q60a AWD,300.75,NSX,Car,HTC017
1002,INFINITI,Q70,326.1666666666667,NSX,Car,DNCG41
1003,INFINITI,Q70 4WD,340.22222222222223,NSX,Car,DNEG81
1004,INFINITI,Q70 AWD,389.8,NSX,Car,DNCG41
1005,INFINITI,Q70 HYBRID,214.25,NSX,Car,DPE487
1006,INFINITI,QX50,247.75,NSX,Truck,CPC306
1007,INFINITI,QX50 AWD,259.1884049125,NSX,Truck,CPC346
1008,INFINITI,QX50 AWD LUXE,254.1268768,NSX,Truck,CPEG14
1009,INFINITI,QX50 AWD PURE,248.69303190000002,NSX,Truck,CPEG14
1010,INFINITI,QX50 AWD SENSORY,269.006526175,NSX,Truck,CPE835
1011,INFINITI,QX50 AWD SPORT,261.93000925,NSX,Truck,CPEG14
1012,INFINITI,QX50 LUXE,246.84945223,NSX,Truck,CPEG13
1013,INFINITI,QX55 AWD ESSENTIAL,264.9638073,NSX,Truck,CPEG14
1014,INFINITI,QX55 AWD LUXE,258.65559295,NSX,Truck,CPEG14
1015,INFINITI,QX55 AWD SENSORY,269.5,NSX,Truck,CPE692
1016,INFINITI,QX60 AWD,306.2878164375,NSX,Truck,GJB474
1017,INFINITI,QX60 AWD LUXE,320.64669007272727,NSX,Truck,GQB535
1018,INFINITI,QX60 AWD PURE,313.1225518875,NSX,Truck,GQB535
1019,INFINITI,QX60 FWD,297.091784325,NSX,Truck,GJB475
1020,INFINITI,QX60 FWD LUXE,304.2589127727273,NSX,Truck,GQB595
1021,INFINITI,QX60 FWD PURE,301.2092755181818,NSX,Truck,GQB595
1022,INFINITI,QX80 2WD,444.6666666666667,NSX,Truck,TWE489
1023,INFINITI,QX80 2WD LUXE,428.44715682222227,NSX,Truck,VQB140
1024,INFINITI,QX80 2WD PREMIUM SELECT,452.13382529999996,NSX,Truck,TWE529
1025,INFINITI,QX80 2WD PURE,392.4139110333333,NSX,Truck,VQB139
1026,INFINITI,QX80 4WD,440.5,NSX,Truck,TWE490
1027,INFINITI,QX80 4WD LUXE,448.4166666666667,NSX,Truck,TWE530
1028,INFINITI,QX80 4WD PREMIUM SELECT,523.0,NSX,Truck,TWE530
1029,INFINITI,QX80 4WD PURE,412.58448160000006,NSX,Truck,VQB141
1030,INFINITI,QX80 4WD SENSORY,430.6478426,NSX,Truck,VQB142
1031,Jaguar,E-PACE,333.6941857142857,JLX,Truck,4GMTT252
1032,Jaguar,E-PACE MHEV,293.62275,JLX,Truck,4GMTT255
1033,Jaguar,E-Pace 250PS,275.06275,JLX,Truck,4GJTT032
1034,Jaguar,E-Pace 300PS,281.9517,JLX,Truck,4GJTT016
1035,Jaguar,F-PACE,279.93229012333336,JLX,Both,3BRTT055
1036,Jaguar,F-PACE SVR,384.69872999999995,JLX,Both,4ARTT001
1037,Jaguar,F-Pace,303.938925,JLX,Both,4AJTT050
1038,Jaguar,F-Pace MHEV,301.8063333333333,JLX,Both,4AMHT008
1039,Jaguar,F-TYPE,297.4702222222222,JLX,Both,K30783
1040,Jaguar,F-TYPE P450 RWD,346.498175,JLX,Both,K75704
1041,Jaguar,F-TYPE R GEN 2,362.31875,JLX,Both,K55992
1042,Jaguar,F-TYPE SVR GEN 2,362.31875,JLX,Both,K55992
1043,Jaguar,F-Type AWD,341.031875,JLX,Car,2RGVP037
1044,Jaguar,F-Type Convertible,254.31125,JLX,Both,2RJTT106
1045,Jaguar,F-Type Manual,362.43250000000006,JLX,Car,2RGTT107
1052,Jaguar,XE,218.402244,JLX,Both,2HJTT082
1053,Jaguar,XE AWD,237.14199250000001,JLX,Both,2HJTT081
1054,Jaguar,XE Project 8,363.06949999999995,JLX,Both,PBTT02
1055,Jaguar,XF,244.09046153846154,JLX,Both,2HJTT048
1056,Jaguar,XF AWD,260.949878125,JLX,Both,2HJTT049
1057,Jaguar,XF AWD SPORTBRAKE,274.1393,JLX,Both,2HKTT135
1058,Jaguar,XF P250,254.2212,JLX,Both,2HRTT053
1059,Jaguar,XF P300 AWD,275.4159,JLX,Both,2HRTT052
1060,Jaguar,XF Sportbrake,320.43205,JLX,Both,TTAWD020
1061,Jaguar,XJ,321.43,JLX,Car,U25307
1062,Jaguar,XJ AWD LWB,337.875,JLX,Car,U25307
1063,Jaguar,XJ Supercharged,380.74500000000006,JLX,Car,KBSSTT35
1064,Jaguar,XJL,312.09499999999997,JLX,Car,V83411
1065,Jeep,COMPASS 4WD,267.25,CRX,Both,L6MKJ9402
1066,Jeep,Cherokee,282.88355666666666,CRX,Truck,L4KLT9422
1067,Jeep,Cherokee 4X4,282.63857498958333,CRX,Truck,L9KLT6527
1068,Jeep,Cherokee 4x4 Active Drive II,287.2271374074074,CRX,Truck,L9KLT8895
1069,Jeep,Cherokee FWD,261.37425960625,CRX,Truck,L9KLT6527
1070,Jeep,Cherokee Trailhawk 4X4,324.929502,CRX,Truck,L9KLJ8305
1071,Jeep,Compass 2WD,281.0,CRX,Both,V1MKT3768
1072,Jeep,Compass 4X2,234.88634066666665,CRX,Both,L7MPT8891
1073,Jeep,Compass 4X4,257.9198434285714,CRX,Truck,L3MPJ2081
1074,Jeep,Compass FWD,283.0,CRX,Both,V2MKT6364
1075,Jeep,Gladiator 4X4,319.387159,CRX,Truck,L4JTJ2819
1076,Jeep,Gladiator Pickup 4x4,355.1295671,CRX,Truck,L0JTJ1724
1077,Jeep,Grand Cherokee 4X2,306.0858533333333,CRX,Truck,L6WKT7878
1078,Jeep,Grand Cherokee 4X4,320.3392125,CRX,Truck,L6WKJ2574
1079,Jeep,Grand Cherokee 4xe,332.294082,CRX,Truck,L2WLX8793
1080,Jeep,Grand Cherokee L 4X2,307.611925,CRX,Truck,L1WLT2687
1081,Jeep,Grand Cherokee L 4X4,308.17267476470585,CRX,Truck,L1WLT2687
1082,Jeep,Grand Cherokee SRT8,453.46698000000004,CRX,Truck,L4WKJ4240
1083,Jeep,Grand Cherokee TrackHawk 4x4,510.54869,CRX,Truck,L8WKJ0045
1084,Jeep,Grand Wagoneer 4x2,385.72794857142856,CRX,Truck,L2WSJ2133
1085,Jeep,Grand Wagoneer 4x4,405.6657285692308,CRX,Truck,L2WSJ3415
1086,Jeep,Patriot 2WD,255.8052275,CRX,Truck,V3MKT2306
1087,Jeep,Patriot 4wd,313.25172499999996,CRX,Truck,V0MKJ6992
1088,Jeep,Renegade 4x2,253.33945140217392,CRX,Truck,L9BVJ6311
1089,Jeep,Renegade 4x4,254.04486478857143,CRX,Truck,L9BVJ6311
1090,Jeep,Renegade Trailhawk 4x4,294.4197911764706,CRX,Truck,L9BVJ5479
1091,Jeep,Wagoneer 4x2,341.1890530769231,CRX,Truck,L3WST7328
1092,Jeep,Wagoneer 4x4,363.71950696153846,CRX,Truck,L3WST7328
1093,Jeep,Wagoneer L 4x4,359.71406499999995,CRX,Truck,L3WST7328
1095,Jeep,Wrangler 4WD,373.15034875,CRX,Truck,L2JKJ9985
1096,Jeep,Wrangler 4X4,312.25136020615383,CRX,Truck,L8JLJ1965
1097,Jeep,Wrangler 4dr 4X4,373.4334826911765,CRX,Truck,L4JLJ7094
1098,Jeep,Wrangler 4dr 4xe,387.56498762,CRX,Truck,L0JLX9483
1099,Jeep,Wrangler Unlimited 4X4,343.5142729305882,CRX,Truck,L8JLJ1965
1100,Jeep,Wrangler Unlimited 4x4,323.070719895,CRX,Truck,L0JLJ2786
1101,KIA,CARNIVAL,306.5868880722222,KMX,Truck,KA4U4L5GA058F
1102,KIA,CK,372.61433394,KMX,Car,CK8L3HU05AC
1103,KIA,Carnival Hybrid,195.222099325,KMX,Truck,KA4U4G6HA309F
1114,KIA,Forte,221.30690174311928,KMX,Car,BD5U0G6TD004F
1115,KIA,K4,202.65352155454545,KMX,Car,CL4U5G6TA002F
1116,KIA,K900,387.443875,KMX,Car,KH6T0AU01AC
1117,KIA,K900 EX,336.1107,KMX,Car,KH4L8GU23B2
1118,KIA,NIRO,170.23840444444443,KMX,Car,DE-U1G6GD170F
1119,KIA,NIRO HYBRID,164.00682453636364,KMX,Car,SG2U3K6HD102F
1121,KIA,Niro PHEV,164.53728537,KMX,Car,SG2U3G6PD065F
1122,KIA,Niro Plug-in,168.62447894736843,KMX,Car,DE8G6WU11AC
1123,KIA,OPTIMA PLUG-IN HYBRID,208.796515,KMX,Car,JF0N0WU01AC
1124,KIA,Optima,235.29565,HYX,Car,JF6F0TU03AC
1125,KIA,Optima FE,229.09689999999998,HYX,Car,JF6F4AU07AC
1126,KIA,Optima Fe,221.5703,HYX,Car,JF6F4AU05AC
1127,KIA,Optima Hybrid,200.690894775,KMX,Car,JF0N0VU07AC
1128,KIA,Rio,188.41122838703703,KMX,Car,SC9R6GU05AC
1129,KIA,Rio ECO,205.58975,KMX,Car,UB3R6AU15A1
1130,KIA,SEDONA,354.2491904761905,KMX,Truck,YP9L3AU03AC
1131,KIA,SORENTO HYBRID,214.33598,KMX,Car,MQ4U1G6HA579F
1132,KIA,SPORTAGE HYBRID,205.98092627333332,KMX,Truck,NQ5U3G6HA507A
1133,KIA,Seltos,244.20255624285716,KMX,Truck,SP2U4N0MC073A
1134,KIA,Sorento Hybrid AWD,232.550776,KMX,Car,MQ4U4G6HA309A
1135,KIA,Sorento Hybrid FWD,224.16913089999997,KMX,Car,MQ4U4G6HA308F
1136,KIA,Sorento PHEV,239.69270999999998,KMX,Car,MQ4U4G6PA318A
1138,KIA,Sportage PHEV,229.90834,KMX,Truck,NQ5U3G6PA004A
1139,KIA,Stinger,363.92927857142854,KMX,Car,CK8F0HU05AC
1141,Karma,Revero,400.91745,KAL,Car,PV2
1142,Karma,Revero GT,350.3484575,KAL,Car,PV2012
1143,Kia,Cadenza,284.93791875,KMX,Car,YG-U0L3GA078F
1144,Kia,Forte,213.8140579214286,KMX,Car,YD7N0AU05AC
1145,Kia,Forte Koup,248.75595714285714,KMX,Car,YD7N0AU25AC
1146,Kia,Forte5,241.7138262125,KMX,Car,YD7N0AU29AC
1147,Kia,K5,264.95453987558136,KMX,Car,DL3U5H5GA001F
1148,Kia,K900,323.1041,KMX,Car,RJ9L3HU07AC
1150,Kia,Optima,259.087543902439,KMX,Car,JF9F0HU03AC
1151,Kia,STINGER,372.6558375,KMX,Car,CK-U2H5TA118R
1152,Kia,Sedona,333.46065,KMX,Truck,YP5L3U01AC
1153,Kia,Sedona SX,324.71905000000004,KMX,Truck,YP5L3U05AC
1154,Kia,Sedona SXL,360.08410000000003,KMX,Truck,YP5L3U03AC
1155,Kia,Seltos,223.59762306000002,KMX,Truck,SP2U0G6TD018A
1156,Kia,Sorento,300.27268586861317,KMX,Truck,MQ4U4H5GA183F
1157,Kia,Soul,243.15304970625,KMX,Car,SK0N0GU05AC
1160,Kia,Sportage,275.7819135222222,KMX,Truck,NQ5U3H5GA004F
1161,Kia,Sportage X-pro,252.6635,KMX,Truck,NQ5U4H5GA009A
1162,Kia,Telluride,321.16029419166665,KMX,Truck,ON-U4L8GA001A
1163,Koenigsegg,CC-X Agera,521.415,KGG,Car,BRU527
1164,LAMBORGHINI,AVENTADOR,616.737828312,NLX,Car,LB83-DSSCD
1165,LAMBORGHINI,AVENTADOR S,767.8,VGA,Car,LB73-FLMY20
1166,LAMBORGHINI,Aventador S,688.5,VGA,Car,LB73X_S_9570
1167,LAMBORGHINI,Aventador SVJ,713.2083333333334,VGA,Car,LB73X_SVJ_8509
1168,LAMBORGHINI,Huracan,488.2,VGA,Car,FNLE-LBQ
1169,LAMBORGHINI,Huracan Superleggera,524.625,VGA,Car,LB624SL-VFF5
1170,LAMBORGHINI,Huracan performante,537.7,VGA,Car,LB62_FL_9616
1171,LAMBORGHINI,Huracan spyder,526.8,VGA,Car,LB625_10895
1172,LAMBORGHINI,Sian,674.25,VGA,Car,LB73X_9085
1173,LAMBORGHINI,Urus,474.5,VGA,Truck,LB636-300_19
1174,LAND ROVER,Defender,394.445,JLX,Truck,3ELTT038
1175,LAND ROVER,Defender 110 MHEV,407.54999999999995,JLX,Truck,3ESTT049
1176,LAND ROVER,Discovery,353.23178666666666,JLX,Truck,3DPTT410
1177,LAND ROVER,New Range Rover,409.2941333333333,JLX,Truck,3KMTT064
1178,LAND ROVER,New Range Rover PHEV,337.5670333333333,JLX,Truck,3KRTT017
1179,LAND ROVER,New Range Rover SWB,406.5348333333333,JLX,Truck,3KMTT064
1180,LAND ROVER,New Range Rover Sport PHEV,346.23453333333333,JLX,Truck,3PNTT032
1181,LAND ROVER,Range Rover,359.90319999999997,JLX,Truck,3KRTT018
1182,LAND ROVER,Range Rover LWB,379.59590000000003,JLX,Truck,3KRTT018
1183,LAND ROVER,Range Rover Sport SVR,376.43575,JLX,Truck,3RRTTS11
1184,LAND ROVER,VELAR SV-D,388.40425,JLX,Both,3BKTT108
1185,LEXUS,CT 200h,181.92298432857143,TYX,Car,11-ZA1H
1186,LEXUS,ES 300h,184.7792562263158,TYX,Car,19-AZ1H
1187,LEXUS,ES 350,254.50266418194445,TYX,Car,19-GZ1A
1188,LEXUS,ES 350 F SPORT,259.16771645,TYX,Car,19-GZ1A
1189,LEXUS,GS 200t F SPORT,271.92046115,TYX,Car,16-AE1A
1190,LEXUS,GS 350,288.4230673,TYX,Car,16-GR3A
1191,LEXUS,GS 350 AWD,304.091960495,TYX,Car,16-GR2A
1192,LEXUS,GS 350 F SPORT,301.76765495,TYX,Car,16-GR3A
1193,LEXUS,GS 450h,259.39680516,TYX,Car,13-GW2H
1194,LEXUS,GS F,430.78265597999996,TYX,Car,16-UL1A
1195,LEXUS,GX 460,429.7899968,TYX,Truck,20-UR2A
1196,LEXUS,GX 550,383.280967725,TYX,Truck,24-VJ1A
1197,LEXUS,IS 200t,254.5,TYX,Car,16-AE2A
1198,LEXUS,IS 300,263.5557093192308,TYX,Car,21-AC2A
1199,LEXUS,IS 350,361.32988558,TYX,Car,14-GE3A
1200,LEXUS,IS 350 AWD,355.3543083,TYX,Car,14-GE1A
1201,LEXUS,LC 500,355.08754985,TYX,Car,18-UZ1A
1202,LEXUS,LC 500h,273.68640312,TYX,Car,18-GZ2H
1203,LEXUS,LS 460 AWD,365.39693525,TYX,Car,09-UF1A
1204,LEXUS,LS 460 L,345.74214075,TYX,Car,07-UF1A
1205,LEXUS,LS 460 L AWD,367.9814464,TYX,Car,09-UF1A
1206,LEXUS,LS 500,294.53788221785715,TYX,Car,21-VF2A
1207,LEXUS,LS 500 AWD,311.55283954,TYX,Car,21-VF1A
1208,LEXUS,LS 500h,292.5316118035714,TYX,Car,21-GF3H
1209,LEXUS,LS 500h AWD,312.02243985694446,TYX,Car,21-GF1H
1210,LEXUS,LX 570,485.6774655666666,TYX,Truck,20-UJ1A
1211,LEXUS,LX 600,361.06743159999996,TYX,Truck,22-VA1A
1212,LEXUS,LX 700h,330.4485337,TYX,Truck,25-VJ1H
1213,LEXUS,NX 200t,264.89282478333337,TYX,Truck,15-AZ4A
1214,LEXUS,NX 200t AWD,266.48021738333335,TYX,Truck,15-AZ3A
1215,LEXUS,NX 200t AWD F SPORT,277.64538958333327,TYX,Truck,15-AZ1A
1216,LEXUS,NX 300h AWD,202.90664837708334,TYX,Truck,15-AZ2H
1217,LEXUS,NX 350 AWD,266.0939386625,TYX,Both,24-TZ1A
1218,LEXUS,NX 350 AWD F SPORT,267.8065283,TYX,Both,24-TZ1A
1219,LEXUS,NX 350h AWD,197.62932272,TYX,Truck,22-AZ3H
1220,LEXUS,NX 450h+ AWD,219.95657036000003,TYX,Truck,22-AZ4H
1221,LEXUS,RC 350,286.57149284285714,TYX,Car,19-GC1A
1222,LEXUS,RC 350 AWD,323.3057905,TYX,Car,18-GC1A
1223,LEXUS,RC F,367.6279186246154,TYX,Car,20-UC1A
1224,LEXUS,RX 350,286.8100834326923,TYX,Truck,23-TL3A
1225,LEXUS,RX 350 AWD,299.73961495892854,TYX,Truck,23-TL2A
1226,LEXUS,RX 350h AWD,214.24338137333334,TYX,Truck,23-AH2H
1227,LEXUS,RX 450h AWD,217.34994578333334,TYX,Truck,16-GL1H
1228,LEXUS,RX 450h+ AWD,223.23184305,TYX,Truck,24-AL2H
1229,LEXUS,RX 500h AWD,233.42862043,TYX,Both,23-TL2H
1233,LEXUS,TX 350,279.856774625,TYX,Truck,24-TA2A
1234,LEXUS,TX 350 AWD,288.08140752500003,TYX,Truck,24-TA1A
1235,LEXUS,TX 500h AWD,236.21587455,TYX,Truck,24-TA1H
1236,LEXUS,TX 550h+ AWD,273.74972274000004,TYX,Truck,24-GU1H
1237,LEXUS,UX 200,193.65870973333335,TYX,Car,19-MA2C
1238,LEXUS,UX 250h,184.86589948,TYX,Car,19-MA3H
1239,LEXUS,UX 250h AWD,193.45263605999997,TYX,Car,19-MA1H
1240,LEXUS,UX 300h,178.66314862,TYX,Car,25-MA2H
1241,LEXUS,UX 300h AWD,183.23983262,TYX,Car,25-MA1H
1242,Lamborghini,Aventador SVJ roadster,747.0,VGA,Car,LB73x_SJ_MY22_10389
1243,Lamborghini,Countach,727.0,VGA,Car,LB734_LP800_MY22
1244,Lamborghini,Huracan EVO Coupe,535.55,VGA,Car,LB62x_9194
1245,Lamborghini,Revuelto,582.0,VGA,Car,LB744_0005
1246,Lamborghini,URUS SE,445.4,VGA,Truck,LB636_27770
1247,Lamborghini,Urus performante,423.5,VGA,Truck,LB636_16891
1248,Land Rover,Defender,410.194705882353,JLX,Truck,3ELTT039
1249,Land Rover,Defender 110,413.39544347826086,JLX,Truck,3EPTT110
1250,Land Rover,Defender 110 MHEV,430.7055666666667,JLX,Truck,3ESTT003
1251,Land Rover,Defender 130,433.9961,JLX,Truck,3ERVOL33
1252,Land Rover,Defender 130 MHEV,363.1667,JLX,Truck,3ENVB006
1253,Land Rover,Defender 130 Outbound MHEV,440.71313333333336,JLX,Truck,3ESTT003
1254,Land Rover,Defender 130 P300 MHEV,428.03621250000003,JLX,Truck,3ESVB405
1255,Land Rover,Defender 130 P400 MHEV,424.9637375,JLX,Truck,3ESVB405
1256,Land Rover,Defender 90,411.985035,JLX,Truck,3EPTT110
1257,Land Rover,Defender 90 MHEV,398.2260125,JLX,Truck,3ESTT003
1258,Land Rover,Discovery,345.647875,JLX,Truck,3DHTT006
1259,Land Rover,Discovery MHEV,401.03624545454545,JLX,Truck,3DRTT408
1260,Land Rover,Discovery Sport,345.44604210526313,JLX,Truck,3ALTT037
1261,Land Rover,Discovery Sport 250PS,294.9135,JLX,Truck,LHITT006
1262,Land Rover,Discovery Sport 300PS,299.9549,JLX,Truck,3AITT057
1263,Land Rover,Discovery Sport MHEV,316.15525,JLX,Truck,3ALTT036
1264,Land Rover,New Range Rover MHEV,319.62104999999997,JLX,Truck,3KMTT004
1265,Land Rover,New Range Rover Sport MHEV,304.9528,JLX,Truck,3KMTT004
1266,Land Rover,Range Rover,368.03282105263156,JLX,Truck,KA839776
1267,Land Rover,Range Rover 3.0 PZEV,353.305,JLX,Truck,LKFTT220
1268,Land Rover,Range Rover Evoque,274.9,JLX,Truck,3ETTP008
1269,Land Rover,Range Rover Evoque Cabriolet,290.595,JLX,Truck,3ETTP008
1270,Land Rover,Range Rover Evoque MHEV,292.8546,JLX,Truck,3GNVL001
1271,Land Rover,Range Rover LWB,420.4364625,JLX,Truck,LG366679
1272,Land Rover,Range Rover MHEV,346.99106666666665,JLX,Truck,3KSPV013
1273,Land Rover,Range Rover P360 LWB,407.46264,JLX,Truck,3KRTT016
1274,Land Rover,Range Rover P400 LWB,403.733,JLX,Truck,3KRTT016
1275,Land Rover,Range Rover SVA,435.6402,JLX,Truck,LG366679
1276,Land Rover,Range Rover Sport,351.6718369090909,JLX,Truck,KA839776
1277,Land Rover,Range Rover Sport MHEV,322.3808333333333,JLX,Truck,3KSPV013
1278,Land Rover,Range Rover Sport P360,393.47889999999995,JLX,Truck,3RRTT073
1279,Land Rover,Range Rover Sport P400,385.17136,JLX,Truck,3RRTT073
1280,Land Rover,Range Rover Sport SVR,412.56544999999994,JLX,Truck,JA164790
1281,Land Rover,Range Rover Velar,282.33635937500003,JLX,Both,3BRTT055
1282,Land Rover,Range Rover Velar MHEV,314.06055,JLX,Both,3BRTT054
1283,Land Rover,Range Rover Velar P340 MHEV,304.009,JLX,Both,3BRTT054
1284,Land Rover,Velar,329.8806,JLX,Both,3BJTT016
1285,Lincoln,AVIATOR AWD,336.86675,FMX,Truck,RGL00052
1286,Lincoln,Aviator,332.40322030416667,FMX,Truck,LGL00013
1287,Lincoln,Aviator PHEV,290.9765,FMX,Truck,LGL00094
1288,Lincoln,CORSAIR AWD,276.93,FMX,Truck,PUL00023
1289,Lincoln,CORSAIR AWD PHEV,192.362,FMX,Truck,PTF1-2.5-J-569
1290,Lincoln,CORSAIR FWD,263.04923375833334,FMX,Truck,PUL00015
1291,Lincoln,Continental,341.4643660783784,FMX,Car,H5600020
1292,Lincoln,Corsair,270.845375,FMX,Truck,LUL00016
1293,Lincoln,Corsair PHEV,190.71533333333332,FMX,Truck,LTF1-2.5-H-558
1294,Lincoln,Explorer Police,347.5835917333334,FMX,Truck,LGA00071
1295,Lincoln,MKC,316.26186553214285,FMX,Truck,HUL00015
1296,Lincoln,MKT,379.5896,FMX,Car,DP43-3.7-J-319
1297,Lincoln,MKX AWD,356.3718333333333,FMX,Truck,GBL20040
1298,Lincoln,MKX FWD,329.96725000000004,FMX,Truck,GBL20038
1299,Lincoln,MKZ (HEV),172.414,FMX,Car,HC91-2.0-J-815
1300,Lincoln,NAUTILUS HEV AWD,210.186,FMX,Truck,RJ722118
1301,Lincoln,Nautilus,310.7797,FMX,Truck,KD92-2.0-H-193
1302,Lincoln,Nautilus AWD,270.3633347,FMX,Truck,RJ722116
1303,Lincoln,Navigator,386.4358863111111,FMX,Truck,JEL00016
